"Data Source","World Development Indicators",

"Last Updated Date","2024-05-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Lebanon","LBN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2991.28914160207","4529.52895119247","5280.99245024835","5873.10043131575","6369.05051788456","6796.96315620659","7560.12050272603","7632.92054086933","7865.38147446576","7801.31174035361","7952.95623747671","8312.48084804017","8618.18258660584","8954.79152496334","9659.28746264773","10079.3834118835","10379.6584945335","11435.2684345724","12508.6857749262","13698.9340278502","14835.3725783442","15125.822947491","16300.049997723","16501.169605739","16326.7417898764","17241.7694538102","19135.6092514966","21138.4053309102","21381.8117990942","21029.6502576224","15581.7628924254","11860.0586252712","","",
"Liberia","LBR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","976.243155021094","997.609540943384","1024.16407683257","723.737155468991","753.531100830958","782.16470364386","823.487383327847","881.161914273149","923.798372710104","948.620097529854","989.469176541254","1050.72508381553","1167.98470555679","1373.31653858711","1432.86743198916","1354.12155760745","1506.01505243553","1683.09643341727","1820.09567884422","1921.78608911742","1607.70530601125","1556.94547466638","1710.70417819185","",
"Libya","LBY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20391.9515585721","21215.2301567334","20821.5239389036","20441.8582342541","22974.8845558259","24016.2506193372","26995.6939597273","28965.9570894267","30960.4071192785","30839.5002000938","29056.5061370635","30257.0112784627","16091.4359862225","28240.3364757007","22279.7486603007","18455.6424497803","18885.0764267029","17905.7779395489","19044.8767457177","19961.3460462631","17135.5901043815","11587.8696605729","15133.8474122324","15818.0090809266","",
"St. Lucia","LCA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6733.15500804814","6891.74140850576","7497.55557437506","7607.03634191554","7790.6042763604","7998.0899193651","8294.31108758709","8298.73503143115","8840.04030528789","9122.54552844947","9260.97146016316","9084.57563361499","9195.58589109367","9702.13032367014","10609.0358773352","10821.2495669136","11769.0993704942","12214.7341057988","12983.1476567442","12613.5251986118","12713.8097230012","13444.3467963592","13401.7271228941","13959.5107985547","14349.0584531814","14291.2618740128","15215.0126447854","16041.8168535286","17315.207240476","18677.1804039619","15870.3340306981","19935.9426162607","24699.8753379012","",
"Latin America & Caribbean","LCN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6278.24363295844","6603.27827216871","6833.38942902081","7029.82226537425","7395.58707530012","7525.01116774441","7808.1617844686","8235.23202511101","8417.19903510127","8418.05308568924","8799.20791878549","8931.95388586946","8969.27370705571","9208.09887278286","9900.43707554558","10530.6507153876","11436.187510879","12242.3665408185","12862.3290202968","12630.0521975099","13423.1658259586","14313.7166521999","14624.8386305982","15100.6097209877","15418.1776769911","15216.5427943372","15473.5051139443","16107.0012620152","16784.8934478572","17190.0954848973","16525.4376008625","18476.0297140633","20604.966700103","",
"Least developed countries: UN classification","LDC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","945.510961887971","974.301646828961","982.999276949071","985.557154661278","991.081330314577","1044.18491804422","1095.81686541454","1149.42849098403","1180.44852158625","1219.28660401819","1273.33525080259","1340.04244865907","1391.88807829302","1457.99342682812","1555.76844400028","1683.54393724815","1814.31717905653","1956.22553674745","2075.54956571617","2131.55591008852","2239.19001998122","2316.13639530383","2377.527894524","2503.15478234817","2662.57384468285","2724.52881749234","2852.15610878898","2977.37913544735","3197.89988386645","3400.4729355212","3438.14065152765","3645.7180198255","4009.53938036259","",
"Low income","LIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","771.773947563113","789.437824143005","782.928219516192","789.633037661858","793.355965557253","828.096078603188","865.039179592207","917.072747666625","934.539432241761","954.107681040987","983.415108242277","1033.03193575997","1059.31101640896","1101.13088789223","1165.42810425294","1245.84090797058","1324.14608091686","1405.13623274385","1470.71230788983","1493.01422673219","1572.4207723792","1579.74188637332","1498.19876048219","1569.37357790857","1704.45672547337","1774.67422594595","1876.46081827642","1927.8221092243","1995.67963014898","2082.90469097581","2066.27186076751","2127.32074037264","2314.94758060565","",
"Liechtenstein","LIE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2402.10935610782","2565.88308158178","2707.5154923817","2929.50590051984","3126.96496307731","3337.40011499396","3499.7447073856","3762.13564181365","3959.26432153982","4163.14289865652","4487.44241264536","4483.27040927087","4686.49156556758","5012.38652414688","5375.05259944138","5834.70903002669","6411.82069467045","6959.84428261497","7438.70424035503","7676.83028167698","8316.30519585095","9140.50431725218","10323.4426485675","10961.4843275016","11465.9513812282","12017.0327224265","12946.4081355116","13576.4170421781","14178.0225365529","14112.9525046152","12961.8142396171","14306.2352220864","14099.4637401205","",
"Lower middle income","LMC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1969.62486171692","2027.52549153922","2077.87111647893","2093.34789285628","2123.29983504116","2210.23936760778","2329.35212122144","2399.53520009028","2480.15909531162","2594.54146877038","2720.79687262341","2847.62426285227","2977.59788399483","3182.33568785386","3431.40194508501","3697.33872890476","4000.60247615823","4326.27490837555","4503.00001130194","4665.34258104147","4953.3446198344","5201.20466590386","5476.69476236489","5677.14488051087","5839.25744990758","5953.38091839804","6234.86636927554","6543.1638880071","7002.14604648091","7369.12435040678","7347.57373408872","8082.53806034203","8986.59341810187","",
"Low & middle income","LMY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2531.30856744264","2624.194741215","2691.21620422893","2781.6100182026","2876.43243651153","3009.2783194753","3179.13943310591","3338.14729298026","3363.71782928608","3495.02505908663","3729.60555938873","3903.82913565636","4093.829367584","4366.56336988819","4759.46179878302","5196.98671498695","5763.83574601361","6339.06278524847","6806.92907499636","6998.09350843021","7525.59596985904","8064.67098778287","8536.33600436053","8935.92661975874","9216.40938029263","9299.92697521307","9627.88467590642","10110.8889645964","10783.5701039495","11364.1292011901","11357.309659756","12702.8699548465","14020.542584202","",
"Lesotho","LSO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","768.530845584934","835.697956780198","899.937639396624","939.96270180375","1004.0435723282","1046.00185189005","1112.67858670025","1163.3837006244","1186.71120232551","1203.94653917969","1276.1318512183","1350.78720928892","1383.1108000278","1478.05199841457","1549.35851042751","1659.98573291594","1784.17266764512","1902.69488834876","2034.45088153673","2007.57608491084","2124.41022149495","2252.03620707547","2268.78498552718","2516.9246658153","2751.20304749485","3014.72173672698","2947.36314891643","2601.89468780281","2615.0259222894","2518.89081401323","2555.68168367404","2456.31221508897","2630.46841187779","",
"Late-demographic dividend","LTE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2881.93967745129","2976.86167337734","3037.39018641408","3215.83845046863","3403.49541590529","3636.43040313723","3858.52914250591","4092.24452357747","4203.74846366831","4413.46595756781","4797.10153977807","5121.74651279105","5497.50255904625","5976.0608552341","6596.36426751287","7305.35265474846","8316.50014665568","9351.15414158964","10290.41316981","10674.9795991939","11609.3803297501","12681.6630026887","13561.1977206993","14323.975496399","14859.6177658308","14943.6321889816","15463.7215741046","16370.9801143889","17698.9497623687","18975.3704473493","19241.2585096597","21878.5436425205","24104.4092198051","",
"Lithuania","LTU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5926.4760082806","6383.33455282493","7068.23646417049","7762.50505830334","7820.70101296085","8446.92767760874","9438.82333945754","10480.6960970491","12068.3910578299","13030.8324958165","14510.5967849364","16483.8503582706","19098.8653406362","20721.1393319979","18116.228528997","20093.3453948576","22884.8755910695","24703.7403952162","26721.7002165919","28184.2813023168","28834.5570242411","30925.2413840761","33761.9475000677","36376.5278839032","40577.8037367455","41168.2149817792","46410.0676392912","50968.939392596","",
"Luxembourg","LUX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29929.0521561855","33168.4287884896","34085.8238280804","35874.7047629493","37526.2619141439","38319.7630124135","39707.461526777","42477.7398314956","44267.1768586838","49844.6769627976","55124.2922512694","56141.7751664486","58575.6792717544","60199.8507967788","64694.4334161028","68787.8547494266","78878.0275161487","85129.1888169612","90970.7211980147","86873.2562419563","90346.0688268008","94475.0302265023","96636.426643956","100925.011992241","105296.284588232","107859.685999308","113365.176082265","114985.842235989","116498.512080919","121403.823719046","122114.101599326","137947.34385169","146457.020543986","",
"Latvia","LVA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5513.8841420375","5806.89814805549","6486.2707630723","7068.15503550875","7405.82707337883","8040.50904846532","9047.20863863781","10081.1918636281","11061.6153754177","12279.0153168697","13913.8517478568","15859.3153882025","18240.6712357059","19573.2574107403","17023.2975926097","17703.9136026456","19248.4580124625","21290.5016471166","22639.1590264447","23815.6086023522","24972.8362766881","26721.8364985868","28673.6225736307","30877.0419264805","33294.5077885749","33733.0651257205","36777.8928459839","41624.6567554913","",
"Macao SAR, China","MAC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26719.8064321465","27673.1971170599","31208.5044955543","32868.7042855738","34272.1655291335","35427.5216883836","35244.7627145624","35109.5989200967","33309.3329300056","32459.5805734113","34584.1785910296","35786.0513539855","38654.1810184019","42781.189656604","54107.9225045787","58695.5387429349","66798.0084688082","76482.4255442918","78504.5803068395","77954.2317968497","96181.9457627427","116537.537811435","129705.121459921","149421.592694249","149325.171801762","113813.739005369","112351.277234359","122838.382786163","131302.826338343","127747.219110728","57992.2133399872","73734.0816117443","61230.9624698427","",
"St. Martin (French part)","MAF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2754.77563476563","3002.130859375","2957.02270507813","2957.14965820313","3289.46997070313","3128.86157226563","3526.24853515625","3478.62915039063","3717.6279296875","3780.34985351563","3912.095703125","4251.72802734375","4420.7548828125","4726.59765625","5010.85205078125","5261.40771484375","5768.400390625","6047.79345703125","6429.3291015625","6625.4375","6847.3896484375","7275.17041015625","7307.21337890625","7537.4130859375","7227.0126953125","7781.69189453125","7833.41552734375","8095.3681640625","7780.99169921875","8024.4052734375","7681.83544921875","8581.330078125","9205.3095703125","",
"Monaco","MCO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3145.67148965879","3021.05246735773","3135.33935845723","2964.39732783354","2909.48165211266","3044.29521853318","3310.16163742944","3632.3702673823","3959.66139491537","4377.65450322798","4865.37378094962","5270.8714784317","5588.65267845784","6151.81355157264","5827.12212091529","6322.15823303113","6832.94156502961","7254.66249032313","8232.5238047368","8643.06431435343","9197.61838204272","10325.8404896126","11252.1135465283","11868.1955463223","13413.2232935126","13527.4413130967","15682.0703284653","16301.7195660565","",
"Madagascar","MDG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1182.67348232102","1111.65064870489","1115.9546699228","1130.85296739759","1118.76808374739","1125.14006291041","1133.77370286013","1158.58192999652","1179.83219831701","1214.4635981237","1258.48687455598","1323.53967191427","1143.02579802738","1242.64390916575","1304.33831533283","1368.61845328756","1444.12259480355","1522.62812315795","1608.48065046575","1509.96152427936","1494.13023699004","1506.46799990919","1495.23981612046","1505.96124828001","1532.78107137994","1531.28787865489","1598.13667621734","1583.45919949684","1583.94828406159","1652.49342031181","1528.78241137715","1642.30416221094","1781.77777054953","",
"Maldives","MDV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6190.52325623518","6654.10436719411","7195.50602648206","7685.97387640782","8147.23579244578","8517.60639792762","8225.77609370849","8809.1074000313","10048.2283126733","10740.7004117311","9677.85249045841","12041.9187600723","12811.3087589383","13732.9166616154","12251.4534296621","12786.8731705609","13684.5992846906","13948.6621815683","15223.8452383305","16580.7520915171","17570.274055538","18317.3044739494","19175.6167261956","21154.525492133","22309.7974739419","13103.8505042399","18865.7192956579","22899.9940218511","",
"Middle East & North Africa","MEA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7718.7724007091","8447.68366070949","8790.67353649342","8952.02838219841","9119.21580300028","9339.29967591653","9774.6647882864","10072.0168330502","10450.8432285786","10596.9630427092","11335.343484996","11539.5955085422","11706.7738083778","12261.6103820319","13336.5938710199","14086.6357753332","14963.2162326125","15783.7167645729","16382.5386128194","16206.4851339315","16841.9083713514","17503.9682802542","17995.0871824755","17832.2219783037","17509.1865130263","15839.5915969522","15630.014106854","16350.6271180973","17269.0577205273","17143.8013396564","16159.2586061934","17682.7058974011","19773.4721476103","",
"Mexico","MEX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8693.60062033876","9196.44719066177","9587.17964358285","9145.72492017183","9567.52694088882","9021.74136151861","9585.91215215973","10274.0927045683","10847.922185674","11119.9356442351","11794.3236037342","11821.965971039","11835.4929333326","12130.8527363456","12712.4087324601","13306.6563916259","14591.5841588851","15097.2879014088","15779.1903706123","15322.6333251744","16063.1663319243","17432.1475042725","18170.0246425433","18333.3743799667","18983.7789898807","19217.8587908168","20225.710240328","20582.2523679391","21015.9257556815","21095.7354216286","19471.5023678685","21123.6718346798","23900.3799175672","",
"Marshall Islands","MHL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2018.33170203526","2043.76870601733","2194.74134500064","2336.50328440011","2481.24029709263","2694.72705780786","2421.42130991709","2268.31868096274","2240.56244223972","2215.69528679796","2280.05704662504","2481.91991119465","2610.92587730966","2619.57732965686","2730.18709218565","2871.22341257082","2973.37659712735","3167.99197883587","2994.17341979023","3137.80783576647","3359.57629335879","3450.78201819096","3520.36106431193","3772.83086336447","3869.18715418768","4071.46555487865","4294.40396021853","4649.23115007632","5161.47788392704","5961.74768399034","6045.39307991084","6594.29953549562","7092.027363937","",
"Middle income","MIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2661.2277032536","2760.52903688611","2834.58655774553","2933.37842333861","3036.97727814133","3179.56222146006","3362.2641433693","3532.36556844511","3561.18326204213","3704.22308867258","3958.23104624095","4146.05229136145","4353.98098283649","4651.30041263852","5077.71351345484","5552.49335811029","6170.17451678115","6798.52736448666","7312.11668418941","7527.985045729","8108.0140828656","8708.96157217702","9245.24301737026","9687.62944704272","9994.11844299879","10090.5912664882","10455.5038764395","10997.9623140163","11751.5003392892","12404.7221668969","12418.3277904157","13931.0302582516","15407.0524187394","",
"North Macedonia","MKD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5397.5201020132","5254.96879848111","5068.30645958099","4851.70415010574","4903.63306971434","4946.8910501695","5070.93696956246","5225.73572512961","5448.05271303553","5724.4473317594","6152.58898382692","6051.7185424893","6519.18922231312","6595.83098783763","7172.18076457022","7848.88296708719","8690.2003524079","9353.00907515237","10521.932872467","11009.6516701885","11359.0880936207","11689.8906953758","11915.6539374752","12727.3642251029","13434.8487482162","13888.2012976645","15137.9287415769","15706.4316922223","16796.3341297706","18270.7553734986","17877.9125693508","19902.8198301911","21304.4620126479","",
"Mali","MLI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","758.874279876754","859.489271183057","833.730347786298","862.417508868441","894.805950798987","902.533010834148","963.433008376494","1004.82177037204","1066.18918400413","1111.81247601556","1103.74326386229","1263.39724511522","1282.12083932436","1381.62591335669","1394.53967565895","1482.43750538859","1547.41817276076","1591.33496025671","1644.35901407","1678.88169119726","1732.13084831016","1766.843103581","1718.45435590501","1778.16509972047","1886.42361514188","2011.57450958182","2176.5653522551","2244.56072077058","2307.1668334243","2437.55803624467","2351.28960633963","2399.46153474407","2582.93483929971","",
"Malta","MLT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8321.81624619447","8898.41967245704","9430.34731379305","9986.20718493932","10675.5242176172","11510.1492030514","12164.2085751489","13448.4304043455","14165.3306134337","15110.4330225427","18357.8363084387","18516.1407077462","19979.8598016163","20930.5983841034","21545.9220210041","22306.5911690754","23320.8951182022","25064.8292465762","26523.6201724788","26648.7530499146","28717.7846399307","28973.1666967941","30243.8112734791","32295.8478268844","34344.1002327532","37454.9357291627","39705.7006275885","43493.4262600589","45874.4647953738","50291.1078894958","46477.0657692505","53387.2378429299","58546.9244179155","",
"Myanmar","MMR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","437.957747456917","443.398493385908","490.59519357304","525.539830772984","569.422948325807","613.882055996405","657.07342209234","697.36801005069","737.460832117515","820.027621749279","943.47573562751","1063.04765630021","1197.33479957604","1376.84172598648","1591.53236565151","1849.08766897448","2139.08574592203","2442.18500912526","2728.29668020326","3017.73111995073","3322.80184978553","3552.46993617521","3816.00006256366","4112.07728901727","4346.70085562239","4428.36310177024","4425.45213314177","4671.02259456998","5539.54752575905","6055.41690613211","5697.28803845981","5138.88724952007","5682.52523056553","",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4672.28966762183","5028.40217574273","5257.92909771397","5352.22132117246","5427.02149508658","5574.51730861483","5919.1185644511","6122.64259896067","6475.73829299013","6752.4244111318","7207.86255862739","7427.70802188347","7658.94330335854","7826.33504841189","8507.72318298068","8973.38071104731","9541.41888953407","10207.9484132806","10555.291705268","10662.613081003","11133.0462723417","11142.0075844804","11370.4450357675","11240.0502825342","10922.4731967092","10292.0881285827","10379.1644870105","10842.7149310847","11323.4868231412","11277.2872283232","11400.6204276588","12086.9500270204","13348.8133274413","",
"Montenegro","MNE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6002.5561054378","6772.32332139671","7237.95488956427","7341.26491267473","7842.47590015876","8313.6330797832","10458.7014571553","12462.1567232711","13816.6110315793","13021.7446497775","13633.6639647379","14472.423129205","13863.8752916089","14870.1646635604","15371.1737620593","16332.7572528658","18199.2841094995","19682.2745280535","21513.3642131627","24140.672716531","21004.7441266297","24511.2620665873","28324.5686887852","",
"Mongolia","MNG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3378.01154017667","3132.63962201934","2860.10753906321","2792.8926468455","2873.92276815699","3082.67503233614","3172.92732771729","3318.58439051891","3434.31461715965","3555.14443922668","3643.61053763807","3802.16658366221","4008.49337416138","4335.97119599278","4883.73257938141","5357.26206580412","5944.02232602655","6667.2410069621","7320.55288280222","7184.47091583051","7631.14592121004","8998.68772182404","10323.8868614016","10640.0566603934","11126.6221730274","10677.4165423569","10717.1346208393","11285.5822800997","12489.5461562512","13753.3132529533","13829.8025629998","14951.1365679904","16559.0276826645","",
"Northern Mariana Islands","MNP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","291.3627025937","310.045894987346","287.66107571951","317.742677250776","329.060548143073","328.089372405515","358.682581193","397.058066888732","432.649169738205","478.858494383041","481.500791747902","541.834118214297","588.174116457865","626.589128215704","678.253454925047","724.664002586227","800.276656922994","862.134885585715","914.814323868449","949.571464566732","996.869465801425","1058.66932310275","1069.29784584803","1104.92603740806","1154.62478831395","1303.37153859161","1361.21218696967","1264.65306205561","1307.33057825278","1370.39869070597","1393.75681383187","1440.45976271877","1565.5453290158","",
"Mauritania","MRT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2014.22224761064","2057.74354545851","2062.98655956121","2146.4392455842","2053.46031319494","2239.37678145479","2364.90961042819","2256.85273814147","2284.74680475506","2337.78693417533","2233.67251243079","2210.91810066405","2228.0875570018","2377.55237215795","2502.03502203396","2740.36581439368","3268.10477961256","3214.90911109809","3185.09332329669","3122.42817443666","3150.91100501709","3250.9658638671","3448.70144763074","3822.20275041559","3870.513111604","3997.50773416599","4722.88224669004","5418.15836495085","5514.37306195803","5717.44904026701","5870.29980470235","5988.20355101133","6644.07387919322","",
"Mauritius","MUS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5007.61027508844","5348.52864112385","5750.52646453022","6113.10144970264","6411.4916776737","6768.15412353125","7203.14609522332","7647.74212047805","8117.61230913078","8340.23858103299","9138.57710728304","9581.27819844766","9819.3398116954","10529.9792258326","11210.3153660164","11697.8993299503","12586.7342433617","13605.1031860841","14560.2486521184","15099.2031390752","15911.6331038321","16877.4651716884","17249.8932782975","18225.2375702488","19066.4430517664","20011.3333068005","21670.4566005949","22595.7290817609","23068.2409674878","24027.1189308354","21326.2243963782","22737.5729410543","26579.8517046882","",
"Malawi","MWI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","671.877326849471","732.814168072004","675.063659019673","747.561446497937","693.823348831318","828.426561114497","887.957790329792","919.497960464026","946.284109195325","967.053270431012","981.699003785598","931.526255564738","938.803237071674","986.548357452722","1040.11747775466","1077.89628065334","1131.21803664536","1237.73594621472","1319.33420118914","1397.17671127034","1468.09520783593","1528.11656048512","1476.10098852007","1571.43694377401","1518.66973047385","1415.23139400952","1422.28023767727","1392.47080836583","1375.89008049018","1458.67946875739","1562.88754644993","1731.76777467309","1823.5451512415","",
"Malaysia","MYS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7010.26813954226","7718.63272454435","8359.69439379481","9146.2649050259","9921.60084821074","10822.4354254883","11799.4022518818","12542.2505587971","11447.5687652667","12013.9731487304","13038.5347897317","13061.2604892083","13632.5350241","14351.4149668154","15367.4433996851","16314.3091398153","17364.5023802826","18549.0271227554","19408.6705311668","18860.4807172444","20146.9616228331","21308.2157821446","22640.5396800481","23191.2189268332","24377.7401948852","24655.8317125486","25496.9751341353","26729.3847379976","28232.5235110203","29495.4035170304","28045.3873552765","30456.0928951741","35040.2109535412","",
"North America","NAC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23525.674047294","23933.7605363924","24943.9567386712","25897.9984845429","27194.6245504686","28177.3996312901","29384.3032360351","30849.0708897409","32212.6752934408","33862.6261076871","35650.123216695","36460.3257738","37310.2714361231","38792.3821791899","40962.0009903227","43360.9283244452","45501.795339068","47221.5147027966","47767.8073076115","46376.8032046992","47808.0293030612","49236.0577222662","50842.1956825857","52395.9246867515","54188.3313852706","55554.8263308124","56725.2435730598","58741.2541365083","61520.7393942045","63625.1813444022","61974.6975035224","68717.637078835","74770.5480421218","",
"Namibia","NAM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3875.94162112098","4191.51994755605","4450.41613781403","4340.95559520322","4369.65223796502","4499.74923923489","4600.28986061009","4752.74198128142","4842.2931275553","4955.17057133313","5126.5896433743","5197.38174626367","5437.06606380668","5698.27613631863","6487.93344603334","6778.63214946943","7392.81540330676","7901.46421735461","8156.66937486744","8116.32379026299","8579.84076679351","9061.27137423206","9481.20491459301","9910.38573861362","10684.8081315768","10885.8474459275","10708.8001676786","10483.0846293315","10556.8062546387","10410.1305312869","10254.7984119687","10823.175558195","12282.4298774771","",
"New Caledonia","NCL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","731.572753422118","729.967308773109","738.200375984603","734.589984849829","740.023394779971","748.818485202513","738.026380510083","737.215933849991","792.616010090191","775.132248222827","756.755652962508","801.845564663275","825.238950424883","830.182881443225","825.73648643545","881.853541750042","928.796178051252","948.694944687435","1004.08364971578","992.91384833792","1051.09031825381","1057.83987059706","1154.17699389167","1129.63822411128","1151.96688072261","1161.20686678293","1175.15058079445","1191.33514588171","1254.01179551912","1389.16425492925","1458.93993429145","1538.47074692859","1769.08086953106","",
"Nigeria","NGA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2056.82879123112","2080.02280237594","2170.47583023989","2121.7780706721","2073.66925014378","2062.19922115299","2133.47343312171","2178.34839299416","2203.58177365594","2191.25873873385","2292.8418315335","2418.26634406791","2757.45233165057","2938.27148422629","3208.58586596191","3428.65241597721","3648.90380987909","3887.73675227429","4116.82842284994","4355.76908780903","4632.13131259775","4843.60455539881","4907.69716349217","5153.78604110661","5442.99261090234","5377.74783605583","5202.73156053697","5171.43264455052","5251.02823057722","5525.44378417473","5499.38469057011","5623.66407810605","6069.16993749009","",
