Entity,Code,Day,cum_excess_proj_all_ages
Canada,CAN,2022-03-06,31885.596
Canada,CAN,2022-03-13,31794.695
Canada,CAN,2022-03-20,31719.795
Canada,CAN,2022-03-27,31523.895
Canada,CAN,2022-04-03,31362.994
Canada,CAN,2022-04-10,31624.094
Canada,CAN,2022-04-17,31857.193
Canada,CAN,2022-04-24,32074.293
Canada,CAN,2022-05-01,32380.393
Canada,CAN,2022-05-08,32802.492
Canada,CAN,2022-05-15,33479.594
Canada,CAN,2022-05-22,33831.695
Canada,CAN,2022-05-29,34138.797
Canada,CAN,2022-06-05,34480.9
Canada,CAN,2022-06-12,34837
Canada,CAN,2022-06-19,35121.1
Canada,CAN,2022-06-26,35279.203
Canada,CAN,2022-07-03,35620.305
Canada,CAN,2022-07-10,35927.406
Canada,CAN,2022-07-17,36556.508
Canada,CAN,2022-07-24,37253.61
Canada,CAN,2022-07-31,37868.71
Canada,CAN,2022-08-07,38506.812
Canada,CAN,2022-08-14,39172.914
Canada,CAN,2022-08-21,39824.016
Canada,CAN,2022-08-28,40415.117
Canada,CAN,2022-09-04,41124.22
Canada,CAN,2022-09-11,41651.32
Canada,CAN,2022-09-18,42239.42
Canada,CAN,2022-09-25,42930.523
Canada,CAN,2022-10-02,43727.625
Canada,CAN,2022-10-09,44537.727
Canada,CAN,2022-10-16,45236.83
Canada,CAN,2022-10-23,45999.93
Canada,CAN,2022-10-30,46881.03
Canada,CAN,2022-11-06,47764.133
Canada,CAN,2022-11-13,48546.234
Canada,CAN,2022-11-20,49466.336
Canada,CAN,2022-11-27,50553.438
Canada,CAN,2022-12-04,51784.54
Canada,CAN,2022-12-11,52956.64
Canada,CAN,2022-12-18,53867.742
Canada,CAN,2022-12-25,54814.844
Canada,CAN,2023-01-01,55925.945
Canada,CAN,2023-01-08,56255.645
Canada,CAN,2023-01-15,56486.445
Canada,CAN,2023-01-22,56563.145
Canada,CAN,2023-01-29,56466.945
Canada,CAN,2023-02-05,56508.746
Canada,CAN,2023-02-12,56737.547
Canada,CAN,2023-02-19,56722.246
Canada,CAN,2023-02-26,56616.047
Canada,CAN,2023-03-05,56814.746
Canada,CAN,2023-03-12,56830.547
Canada,CAN,2023-03-19,56987.348
Canada,CAN,2023-03-26,57063.047
Canada,CAN,2023-04-02,57203.746
Canada,CAN,2023-04-09,57271.547
Canada,CAN,2023-04-16,57471.348
Canada,CAN,2023-04-23,57605.047
Canada,CAN,2023-04-30,57947.848
Canada,CAN,2023-05-07,58131.547
Canada,CAN,2023-05-14,58365.348
Canada,CAN,2023-05-21,58464.15
Canada,CAN,2023-05-28,58512.95
Canada,CAN,2023-06-04,58961.75
Canada,CAN,2023-06-11,59034.45
Canada,CAN,2023-06-18,59410.25
Canada,CAN,2023-06-25,59819.95
Canada,CAN,2023-07-02,60152.75
Canada,CAN,2023-07-09,60376.55
Canada,CAN,2023-07-16,60607.35
Canada,CAN,2023-07-23,60861.152
Canada,CAN,2023-07-30,61277.85
Canada,CAN,2023-08-06,61677.652
Canada,CAN,2023-08-13,61990.453
Canada,CAN,2023-08-20,62353.254
Canada,CAN,2023-08-27,62806.055
Canada,CAN,2023-09-03,63206.855
Canada,CAN,2023-09-10,63460.656
Canada,CAN,2023-09-17,63820.457
Canada,CAN,2023-09-24,64203.258
Canada,CAN,2023-10-01,64627.06
Canada,CAN,2023-10-08,65328.86
Canada,CAN,2023-10-15,65924.66
Canada,CAN,2023-10-22,66439.45
Canada,CAN,2023-10-29,66727.25
Canada,CAN,2023-11-05,67382.05
Canada,CAN,2023-11-12,68190.84
Canada,CAN,2023-11-19,68937.64
Canada,CAN,2023-11-26,69541.44
Canada,CAN,2023-12-03,70524.234
Canada,CAN,2023-12-10,71298.03
Canada,CAN,2023-12-17,72105.83
Canada,CAN,2023-12-24,72824.625
Canada,CAN,2023-12-31,73562.42
Cape Verde,CPV,2020-01-31,-4
Cape Verde,CPV,2020-02-29,-3.2
Cape Verde,CPV,2020-03-31,-47.600002
Cape Verde,CPV,2020-04-30,-41.600002
Cape Verde,CPV,2020-05-31,-44.4
Cape Verde,CPV,2020-06-30,-3
Cape Verde,CPV,2020-07-31,1.4000001
Cape Verde,CPV,2020-08-31,10.200001
Cape Verde,CPV,2020-09-30,59.600002
Cape Verde,CPV,2020-10-31,116.600006
Cape Verde,CPV,2020-11-30,155.20001
Cape Verde,CPV,2020-12-31,188.6
Cape Verde,CPV,2021-01-31,175.40001
Cape Verde,CPV,2021-02-28,191.00002
Cape Verde,CPV,2021-03-31,197.40001
Cape Verde,CPV,2021-04-30,302.2
Cape Verde,CPV,2021-05-31,368.2
Cape Verde,CPV,2021-06-30,403.40002
Cape Verde,CPV,2021-07-31,427.60004
Cape Verde,CPV,2021-08-31,451.20004
Cape Verde,CPV,2021-09-30,530.4
Cape Verde,CPV,2021-10-31,537.2
Cape Verde,CPV,2021-11-30,542.60004
Cape Verde,CPV,2021-12-31,569.80005
Chile,CHL,2020-01-05,-485.1
Chile,CHL,2020-01-12,-364
Chile,CHL,2020-01-19,-288.4
Chile,CHL,2020-01-26,-322.5
Chile,CHL,2020-02-02,-355.4
Chile,CHL,2020-02-09,-286
Chile,CHL,2020-02-16,-298.4
Chile,CHL,2020-02-23,-368
Chile,CHL,2020-03-01,-354.6
Chile,CHL,2020-03-08,-347
Chile,CHL,2020-03-15,-302.4
Chile,CHL,2020-03-22,-188.5
Chile,CHL,2020-03-29,-112.1
Chile,CHL,2020-04-05,-5.699997
Chile,CHL,2020-04-12,-35.299995
Chile,CHL,2020-04-19,54.600006
Chile,CHL,2020-04-26,77.00001
Chile,CHL,2020-05-03,92.600006
Chile,CHL,2020-05-10,391
Chile,CHL,2020-05-17,703.6
Chile,CHL,2020-05-24,1372
Chile,CHL,2020-05-31,2469.9
Chile,CHL,2020-06-07,3970
Chile,CHL,2020-06-14,5449.6
Chile,CHL,2020-06-21,6668
Chile,CHL,2020-06-28,7658.1
Chile,CHL,2020-07-05,8250
Chile,CHL,2020-07-12,8768.1
Chile,CHL,2020-07-19,9069.199
Chile,CHL,2020-07-26,9309.299
Chile,CHL,2020-08-02,9530.199
Chile,CHL,2020-08-09,9680.299
Chile,CHL,2020-08-16,9778.199
Chile,CHL,2020-08-23,10063.1
Chile,CHL,2020-08-30,10299
Chile,CHL,2020-09-06,10392.6
Chile,CHL,2020-09-13,10555.199
Chile,CHL,2020-09-20,10654.299
Chile,CHL,2020-09-27,10807.699
Chile,CHL,2020-10-04,10990.299
Chile,CHL,2020-10-11,11292.699
Chile,CHL,2020-10-18,11530.299
Chile,CHL,2020-10-25,11788.199
Chile,CHL,2020-11-01,12026.1
Chile,CHL,2020-11-08,12230.5
Chile,CHL,2020-11-15,12365.4
Chile,CHL,2020-11-22,12519
Chile,CHL,2020-11-29,12738.1
Chile,CHL,2020-12-06,12973.699
Chile,CHL,2020-12-13,13182.6
Chile,CHL,2020-12-20,13365.699
Chile,CHL,2020-12-27,13757.1
Chile,CHL,2021-01-03,14096.5
Chile,CHL,2021-01-10,14489.1
Chile,CHL,2021-01-17,14961
Chile,CHL,2021-01-24,15646.4
Chile,CHL,2021-01-31,16173
Chile,CHL,2021-02-07,16769.9
Chile,CHL,2021-02-14,17316
Chile,CHL,2021-02-21,17861.4
Chile,CHL,2021-02-28,18464.5
Chile,CHL,2021-03-07,19219.6
Chile,CHL,2021-03-14,19963
Chile,CHL,2021-03-21,20594.4
Chile,CHL,2021-03-28,21406
Chile,CHL,2021-04-04,22274.1
Chile,CHL,2021-04-11,23113.2
Chile,CHL,2021-04-18,23937.299
Chile,CHL,2021-04-25,24568.898
Chile,CHL,2021-05-02,25247.998
Chile,CHL,2021-05-09,25880.398
Chile,CHL,2021-05-16,26568.498
Chile,CHL,2021-05-23,27343.898
Chile,CHL,2021-05-30,28124.998
Chile,CHL,2021-06-06,28811.598
Chile,CHL,2021-06-13,29509.498
Chile,CHL,2021-06-20,30152.898
Chile,CHL,2021-06-27,30799.998
Chile,CHL,2021-07-04,31562.898
Chile,CHL,2021-07-11,32169.498
Chile,CHL,2021-07-18,32728.398
Chile,CHL,2021-07-25,33048.297
Chile,CHL,2021-08-01,33304.195
Chile,CHL,2021-08-08,33476.797
Chile,CHL,2021-08-15,33703.695
Chile,CHL,2021-08-22,33948.297
Chile,CHL,2021-08-29,33963.9
Chile,CHL,2021-09-05,34024.5
Chile,CHL,2021-09-12,34084.9
Chile,CHL,2021-09-19,34196.297
Chile,CHL,2021-09-26,34220.195
Chile,CHL,2021-10-03,34224.297
Chile,CHL,2021-10-10,34358.695
Chile,CHL,2021-10-17,34591.797
Chile,CHL,2021-10-24,34709.195
Chile,CHL,2021-10-31,35032.797
Chile,CHL,2021-11-07,35215.4
Chile,CHL,2021-11-14,35540.5
Chile,CHL,2021-11-21,35881.1
Chile,CHL,2021-11-28,36220.5
Chile,CHL,2021-12-05,36740.4
Chile,CHL,2021-12-12,37149.797
Chile,CHL,2021-12-19,37562.4
Chile,CHL,2021-12-26,37974.297
Chile,CHL,2022-01-02,38461.4
Chile,CHL,2022-01-09,38855.797
Chile,CHL,2022-01-16,39341.4
Chile,CHL,2022-01-23,39708.5
Chile,CHL,2022-01-30,40305.9
Chile,CHL,2022-02-06,41146.5
Chile,CHL,2022-02-13,42187.4
Chile,CHL,2022-02-20,43437.5
Chile,CHL,2022-02-27,44669.4
Chile,CHL,2022-03-06,45830.297
Chile,CHL,2022-03-13,46761.4
Chile,CHL,2022-03-20,47484.5
Chile,CHL,2022-03-27,48077.9
Chile,CHL,2022-04-03,48561.797
Chile,CHL,2022-04-10,48985.695
Chile,CHL,2022-04-17,49130.594
Chile,CHL,2022-04-24,49483.992
Chile,CHL,2022-05-01,49628.89
Chile,CHL,2022-05-08,49933.992
Chile,CHL,2022-05-15,50339.89
Chile,CHL,2022-05-22,50638.992
Chile,CHL,2022-05-29,50771.89
Chile,CHL,2022-06-05,51297.29
Chile,CHL,2022-06-12,51598.89
Chile,CHL,2022-06-19,51903.992
Chile,CHL,2022-06-26,52138.89
Chile,CHL,2022-07-03,52423.492
Chile,CHL,2022-07-10,52883.89
Chile,CHL,2022-07-17,53422.492
Chile,CHL,2022-07-24,53916.094
Chile,CHL,2022-07-31,54063.695
Chile,CHL,2022-08-07,54190.094
Chile,CHL,2022-08-14,54419.695
Chile,CHL,2022-08-21,54750.094
Chile,CHL,2022-08-28,54999.492
Chile,CHL,2022-09-04,55300.89
Chile,CHL,2022-09-11,55448.992
Chile,CHL,2022-09-18,55673.094
Chile,CHL,2022-09-25,55943.695
Chile,CHL,2022-10-02,56064.594
Chile,CHL,2022-10-09,56225.695
Chile,CHL,2022-10-16,56395.594
Chile,CHL,2022-10-23,56596.695
Chile,CHL,2022-10-30,56843.094
Chile,CHL,2022-11-06,57266.492
Chile,CHL,2022-11-13,57606.39
Chile,CHL,2022-11-20,58020.79
Chile,CHL,2022-11-27,58525.89
Chile,CHL,2022-12-04,58792.492
Chile,CHL,2022-12-11,59271.594
Chile,CHL,2022-12-18,59753.992
Chile,CHL,2022-12-25,60044.594
Chile,CHL,2023-01-01,60377.492
Chile,CHL,2023-01-08,60639.594
Chile,CHL,2023-01-15,60838.992
Chile,CHL,2023-01-22,61065.89
Chile,CHL,2023-01-29,61174.992
Chile,CHL,2023-02-05,61313.39
Chile,CHL,2023-02-12,61610.992
Chile,CHL,2023-02-19,61715.89
Chile,CHL,2023-02-26,61775.492
Chile,CHL,2023-03-05,62052.094
Chile,CHL,2023-03-12,62260.992
Chile,CHL,2023-03-19,62490.89
Chile,CHL,2023-03-26,62753.992
Chile,CHL,2023-04-02,62885.594
Chile,CHL,2023-04-09,62958.195
Chile,CHL,2023-04-16,62994.797
Chile,CHL,2023-04-23,63167.9
Chile,CHL,2023-04-30,63314.5
Chile,CHL,2023-05-07,63433.4
Chile,CHL,2023-05-14,63750
Chile,CHL,2023-05-21,64006.9
Chile,CHL,2023-05-28,64109.5
Chile,CHL,2023-06-04,64291.6
Chile,CHL,2023-06-11,64282
Chile,CHL,2023-06-18,64289.9
Chile,CHL,2023-06-25,64278.5
Chile,CHL,2023-07-02,64087.9
Chile,CHL,2023-07-09,63958
Chile,CHL,2023-07-16,63982.4
Chile,CHL,2023-07-23,63868.797
Chile,CHL,2023-07-30,63698.195
Chile,CHL,2023-08-06,63476.297
Chile,CHL,2023-08-13,63391.695
Chile,CHL,2023-08-20,63356.797
Chile,CHL,2023-08-27,63207.9
Chile,CHL,2023-09-03,63304
Chile,CHL,2023-09-10,63266.9
Chile,CHL,2023-09-17,63334.797
Chile,CHL,2023-09-24,63394.195
Chile,CHL,2023-10-01,63584.797
Chile,CHL,2023-10-08,63652.695
Chile,CHL,2023-10-15,63828.297
Chile,CHL,2023-10-22,63996.195
Chile,CHL,2023-10-29,64068.297
Chile,CHL,2023-11-05,64294.4
Chile,CHL,2023-11-12,64531
Chile,CHL,2023-11-19,64714.1
Chile,CHL,2023-11-26,64950
Chile,CHL,2023-12-03,65097.4
Chile,CHL,2023-12-10,65304.297
Chile,CHL,2023-12-17,65341.4
Chile,CHL,2023-12-24,65504.797
Chile,CHL,2023-12-31,65614.4
Colombia,COL,2020-01-05,-84.9
Colombia,COL,2020-01-12,77.99999
Colombia,COL,2020-01-19,109.899994
Colombia,COL,2020-01-26,131.4
Colombia,COL,2020-02-02,120.7
Colombia,COL,2020-02-09,274.4
Colombia,COL,2020-02-16,452.3
Colombia,COL,2020-02-23,627.6
Colombia,COL,2020-03-01,601.69995
Colombia,COL,2020-03-08,537.19995
Colombia,COL,2020-03-15,348.09995
Colombia,COL,2020-03-22,262.59995
Colombia,COL,2020-03-29,-9.300049
Colombia,COL,2020-04-05,-392.00006
Colombia,COL,2020-04-12,-698.1001
Colombia,COL,2020-04-19,-905.6001
Colombia,COL,2020-04-26,-1135.3
Colombia,COL,2020-05-03,-1484
Colombia,COL,2020-05-10,-1686.9
Colombia,COL,2020-05-17,-1912.6
Colombia,COL,2020-05-24,-1982.9
Colombia,COL,2020-05-31,-2016.8
Colombia,COL,2020-06-07,-1689.5
Colombia,COL,2020-06-14,-1133
Colombia,COL,2020-06-21,-177.70001
Colombia,COL,2020-06-28,1072.6001
Colombia,COL,2020-07-05,2484.7002
Colombia,COL,2020-07-12,4418
Colombia,COL,2020-07-19,7033.5
Colombia,COL,2020-07-26,10159.8
Colombia,COL,2020-08-02,13612.1
Colombia,COL,2020-08-09,16779.6
Colombia,COL,2020-08-16,19755.299
Colombia,COL,2020-08-23,22296.6
Colombia,COL,2020-08-30,24469.7
Colombia,COL,2020-09-06,26418
Colombia,COL,2020-09-13,28215.1
Colombia,COL,2020-09-20,29814.799
Colombia,COL,2020-09-27,31440.7
Colombia,COL,2020-10-04,32869.2
Colombia,COL,2020-10-11,34437.7
Colombia,COL,2020-10-18,36021.8
Colombia,COL,2020-10-25,37807.902
Colombia,COL,2020-11-01,39255.203
Colombia,COL,2020-11-08,40861.703
Colombia,COL,2020-11-15,42327.805
Colombia,COL,2020-11-22,43875.504
Colombia,COL,2020-11-29,45416.004
Colombia,COL,2020-12-06,46758.504
Colombia,COL,2020-12-13,48532.004
Colombia,COL,2020-12-20,50322.703
Colombia,COL,2020-12-27,52464.402
Colombia,COL,2021-01-03,55250.1
Colombia,COL,2021-01-10,58083
Colombia,COL,2021-01-17,61615.7
Colombia,COL,2021-01-24,65166.4
Colombia,COL,2021-01-31,68030.695
Colombia,COL,2021-02-07,70354.8
Colombia,COL,2021-02-14,72032.3
Colombia,COL,2021-02-21,73326
Colombia,COL,2021-02-28,74275.1
Colombia,COL,2021-03-07,75191
Colombia,COL,2021-03-14,75810.3
Colombia,COL,2021-03-21,76678
Colombia,COL,2021-03-28,77961.3
Colombia,COL,2021-04-04,79771.195
Colombia,COL,2021-04-11,82331.3
Colombia,COL,2021-04-18,86151
Colombia,COL,2021-04-25,90322.3
Colombia,COL,2021-05-02,94466.4
Colombia,COL,2021-05-09,98661.5
Colombia,COL,2021-05-16,102914.4
Colombia,COL,2021-05-23,107100.5
Colombia,COL,2021-05-30,111576
Colombia,COL,2021-06-06,116526.9
Colombia,COL,2021-06-13,121746
Colombia,COL,2021-06-20,127358.3
Colombia,COL,2021-06-27,132974.39
Colombia,COL,2021-07-04,138353.48
Colombia,COL,2021-07-11,143062.39
Colombia,COL,2021-07-18,146977.48
Colombia,COL,2021-07-25,149859.78
Colombia,COL,2021-08-01,152251.88
Colombia,COL,2021-08-08,153840.97
Colombia,COL,2021-08-15,154856.27
Colombia,COL,2021-08-22,155694.77
Colombia,COL,2021-08-29,156308.86
Colombia,COL,2021-09-05,156655.77
Colombia,COL,2021-09-12,156972.86
Colombia,COL,2021-09-19,157253.77
Colombia,COL,2021-09-26,157705.27
Colombia,COL,2021-10-03,158064.97
Colombia,COL,2021-10-10,158503.27
Colombia,COL,2021-10-17,158832.56
Colombia,COL,2021-10-24,159114.47
Colombia,COL,2021-10-31,159514.38
Colombia,COL,2021-11-07,159876.47
Colombia,COL,2021-11-14,160381.77
Colombia,COL,2021-11-21,160877.67
Colombia,COL,2021-11-28,161336.17
Colombia,COL,2021-12-05,161969.47
Colombia,COL,2021-12-12,162579.77
Colombia,COL,2021-12-19,163064.06
Colombia,COL,2021-12-26,163914.56
Colombia,COL,2022-01-02,164661.06
Colombia,COL,2022-01-09,165727.77
Colombia,COL,2022-01-16,167689.27
Colombia,COL,2022-01-23,170450.77
Colombia,COL,2022-01-30,173732.86
Colombia,COL,2022-02-06,176587.77
Colombia,COL,2022-02-13,178657.06
Colombia,COL,2022-02-20,179984.56
Colombia,COL,2022-02-27,180652.47
Colombia,COL,2022-03-06,181022.17
Colombia,COL,2022-03-13,181232.27
Colombia,COL,2022-03-20,181300.77
Colombia,COL,2022-03-27,181423.86
Colombia,COL,2022-04-03,181447.56
Colombia,COL,2022-04-10,181528.47
Colombia,COL,2022-04-17,181495.97
Colombia,COL,2022-04-24,181672.06
Colombia,COL,2022-05-01,181788.97
Colombia,COL,2022-05-08,182081.88
Colombia,COL,2022-05-15,182285.58
Colombia,COL,2022-05-22,182330.48
Colombia,COL,2022-05-29,182465.78
Colombia,COL,2022-06-05,182727.48
Colombia,COL,2022-06-12,182978.39
Colombia,COL,2022-06-19,183309.48
Colombia,COL,2022-06-26,183621.39
Colombia,COL,2022-07-03,184363.3
Colombia,COL,2022-07-10,185210
Colombia,COL,2022-07-17,186079.9
Colombia,COL,2022-07-24,186527
Colombia,COL,2022-07-31,187124.9
Colombia,COL,2022-08-07,187512.81
Colombia,COL,2022-08-14,187790.9
Colombia,COL,2022-08-21,187904.2
Colombia,COL,2022-08-28,188200.11
Colombia,COL,2022-09-04,188518.81
Colombia,COL,2022-09-11,188766.72
Colombia,COL,2022-09-18,188796.42
Colombia,COL,2022-09-25,188762.72
Colombia,COL,2022-10-02,188825.22
Colombia,COL,2022-10-09,188952.31
Colombia,COL,2022-10-16,189104.4
Colombia,COL,2022-10-23,189343.11
Colombia,COL,2022-10-30,189537.81
Colombia,COL,2022-11-06,189626.72
Colombia,COL,2022-11-13,189645.81
Colombia,COL,2022-11-20,189748.52
Colombia,COL,2022-11-27,190094.81
Colombia,COL,2022-12-04,190320.9
Colombia,COL,2022-12-11,190562
Colombia,COL,2022-12-18,190810.1
Colombia,COL,2022-12-25,191203.39
Colombia,COL,2023-01-01,191600.69
Colombia,COL,2023-01-08,191364.19
Colombia,COL,2023-01-15,191363.48
Colombia,COL,2023-01-22,191330.78
Colombia,COL,2023-01-29,191407.69
Colombia,COL,2023-02-05,191347.39
Colombia,COL,2023-02-12,191380.48
Colombia,COL,2023-02-19,191378.78
Colombia,COL,2023-02-26,191484.48
Colombia,COL,2023-03-05,191659.98
Colombia,COL,2023-03-12,191574.89
Colombia,COL,2023-03-19,191544.19
Colombia,COL,2023-03-26,191681.1
Colombia,COL,2023-04-02,191750.6
Costa Rica,CRI,2020-01-31,-54.3
Costa Rica,CRI,2020-02-29,-17.8
Costa Rica,CRI,2020-03-31,-80.3
Costa Rica,CRI,2020-04-30,-225
Costa Rica,CRI,2020-05-31,-461.3
Costa Rica,CRI,2020-06-30,-707.6
Costa Rica,CRI,2020-07-31,-742.5
Costa Rica,CRI,2020-08-31,-583.8
Costa Rica,CRI,2020-09-30,-112.5
Costa Rica,CRI,2020-10-31,209
Costa Rica,CRI,2020-11-30,362.5
Costa Rica,CRI,2020-12-31,920.8
Costa Rica,CRI,2021-01-31,1320.6
Costa Rica,CRI,2021-02-28,1455.2
Costa Rica,CRI,2021-03-31,1599.7999
Costa Rica,CRI,2021-04-30,1825.2
Costa Rica,CRI,2021-05-31,2687
Costa Rica,CRI,2021-06-30,3153.8
Costa Rica,CRI,2021-07-31,3483
Costa Rica,CRI,2021-08-31,4047.8
Costa Rica,CRI,2021-09-30,5089.2
Costa Rica,CRI,2021-10-31,5839.8003
Costa Rica,CRI,2021-11-30,5992.4004
Costa Rica,CRI,2021-12-31,5958.8003
Costa Rica,CRI,2022-01-31,6114.7
Costa Rica,CRI,2022-02-28,6603.4004
Costa Rica,CRI,2022-03-31,6821.1006
Costa Rica,CRI,2022-04-30,6802.6006
Costa Rica,CRI,2022-05-31,7069.5005
Costa Rica,CRI,2022-06-30,7315.4004
Costa Rica,CRI,2022-07-31,7664.7
Costa Rica,CRI,2022-08-31,7815.6
Costa Rica,CRI,2022-09-30,7960.1
Costa Rica,CRI,2022-10-31,7983.8003
Costa Rica,CRI,2022-11-30,8004.5005
Costa Rica,CRI,2022-12-31,8068.0005
Croatia,HRV,2020-01-05,-153.7
Croatia,HRV,2020-01-12,-335
Croatia,HRV,2020-01-19,-551.1
Croatia,HRV,2020-01-26,-630
Croatia,HRV,2020-02-02,-709.9
Croatia,HRV,2020-02-09,-790
Croatia,HRV,2020-02-16,-817.1
Croatia,HRV,2020-02-23,-867
Croatia,HRV,2020-03-01,-942.1
Croatia,HRV,2020-03-08,-993.19995
Croatia,HRV,2020-03-15,-982.1
Croatia,HRV,2020-03-22,-931
Croatia,HRV,2020-03-29,-825.5
Croatia,HRV,2020-04-05,-838.8
Croatia,HRV,2020-04-12,-812.5
Croatia,HRV,2020-04-19,-776.2
Croatia,HRV,2020-04-26,-900.5
Croatia,HRV,2020-05-03,-940
Croatia,HRV,2020-05-10,-987.1
Croatia,HRV,2020-05-17,-999.19995
Croatia,HRV,2020-05-24,-1019.2999
Croatia,HRV,2020-05-31,-1079.2
Croatia,HRV,2020-06-07,-1035.7
Croatia,HRV,2020-06-14,-976.39996
Croatia,HRV,2020-06-21,-987.89996
Croatia,HRV,2020-06-28,-952.39996
Croatia,HRV,2020-07-05,-912.89996
Croatia,HRV,2020-07-12,-922.19995
Croatia,HRV,2020-07-19,-968.2999
Croatia,HRV,2020-07-26,-960.3999
Croatia,HRV,2020-08-02,-841.6999
Croatia,HRV,2020-08-09,-822.1999
Croatia,HRV,2020-08-16,-812.29987
Croatia,HRV,2020-08-23,-774.39984
Croatia,HRV,2020-08-30,-696.29987
Croatia,HRV,2020-09-06,-630.59985
Croatia,HRV,2020-09-13,-508.69986
Croatia,HRV,2020-09-20,-442.99988
Croatia,HRV,2020-09-27,-403.89987
Croatia,HRV,2020-10-04,-278.99988
Croatia,HRV,2020-10-11,-261.6999
Croatia,HRV,2020-10-18,-90.39989
Croatia,HRV,2020-10-25,109.70012
Croatia,HRV,2020-11-01,324.00012
Croatia,HRV,2020-11-08,656.5001
Croatia,HRV,2020-11-15,1057.6001
Croatia,HRV,2020-11-22,1611.5001
Croatia,HRV,2020-11-29,2141.8
Croatia,HRV,2020-12-06,2864.3
Croatia,HRV,2020-12-13,3600.6
Croatia,HRV,2020-12-20,4358.5
Croatia,HRV,2020-12-27,4955.2
Croatia,HRV,2021-01-03,5395.9004
Croatia,HRV,2021-01-10,5558.2
Croatia,HRV,2021-01-17,5685.9004
Croatia,HRV,2021-01-24,5767.8003
Croatia,HRV,2021-01-31,5805.9004
Croatia,HRV,2021-02-07,5843.0005
Croatia,HRV,2021-02-14,5871.9004
Croatia,HRV,2021-02-21,5881.8003
Croatia,HRV,2021-02-28,5889.9004
Croatia,HRV,2021-03-07,5834.8003
Croatia,HRV,2021-03-14,5814.7
Croatia,HRV,2021-03-21,5771.8003
Croatia,HRV,2021-03-28,5877.9004
Croatia,HRV,2021-04-04,6099.4004
Croatia,HRV,2021-04-11,6364.1006
Croatia,HRV,2021-04-18,6685.4004
Croatia,HRV,2021-04-25,7068.7
Croatia,HRV,2021-05-02,7424.4004
Croatia,HRV,2021-05-09,7734.9004
Croatia,HRV,2021-05-16,8069.8003
Croatia,HRV,2021-05-23,8262.7
Croatia,HRV,2021-05-30,8392.601
Croatia,HRV,2021-06-06,8634.7
Croatia,HRV,2021-06-13,8774.2
Croatia,HRV,2021-06-20,8891.5
Croatia,HRV,2021-06-27,9114
Croatia,HRV,2021-07-04,9211.5
Croatia,HRV,2021-07-11,9290
Croatia,HRV,2021-07-18,9359.7
Croatia,HRV,2021-07-25,9341.601
Croatia,HRV,2021-08-01,9451.501
Croatia,HRV,2021-08-08,9475.201
Croatia,HRV,2021-08-15,9608.701
Croatia,HRV,2021-08-22,9695.602
Croatia,HRV,2021-08-29,9782.502
Croatia,HRV,2021-09-05,9938.602
Croatia,HRV,2021-09-12,10172.302
Croatia,HRV,2021-09-19,10412.202
Croatia,HRV,2021-09-26,10589.902
Croatia,HRV,2021-10-03,10779.002
Croatia,HRV,2021-10-10,10944.902
Croatia,HRV,2021-10-17,11129.202
Croatia,HRV,2021-10-24,11429.502
Croatia,HRV,2021-10-31,11825.602
Croatia,HRV,2021-11-07,12294.901
Croatia,HRV,2021-11-14,12882.401
Croatia,HRV,2021-11-21,13492.501
Croatia,HRV,2021-11-28,14280.401
Croatia,HRV,2021-12-05,14969.701
Croatia,HRV,2021-12-12,15554.201
Croatia,HRV,2021-12-19,16072.501
Croatia,HRV,2021-12-26,16540.4
Croatia,HRV,2022-01-02,16941.1
Croatia,HRV,2022-01-09,17183.5
Croatia,HRV,2022-01-16,17365.3
Croatia,HRV,2022-01-23,17601.3
Croatia,HRV,2022-01-30,17960.5
Croatia,HRV,2022-02-06,18413.7
Croatia,HRV,2022-02-13,18703.7
Croatia,HRV,2022-02-20,19021.7
Croatia,HRV,2022-02-27,19175.898
Croatia,HRV,2022-03-06,19311.898
Croatia,HRV,2022-03-13,19355.898
Croatia,HRV,2022-03-20,19477.098
Croatia,HRV,2022-03-27,19537.297
Croatia,HRV,2022-04-03,19630.896
Croatia,HRV,2022-04-10,19698.697
Croatia,HRV,2022-04-17,19823.098
Croatia,HRV,2022-04-24,19934.498
Croatia,HRV,2022-05-01,19953.299
Croatia,HRV,2022-05-08,20050.898
Croatia,HRV,2022-05-15,20154.898
Croatia,HRV,2022-05-22,20117.898
Croatia,HRV,2022-05-29,20108.898
Croatia,HRV,2022-06-05,20143.098
Croatia,HRV,2022-06-12,20181.697
Croatia,HRV,2022-06-19,20148.098
Croatia,HRV,2022-06-26,20254.697
Croatia,HRV,2022-07-03,20393.297
Croatia,HRV,2022-07-10,20524.896
Croatia,HRV,2022-07-17,20560.697
Croatia,HRV,2022-07-24,20748.697
Croatia,HRV,2022-07-31,20909.697
Croatia,HRV,2022-08-07,21081.498
Croatia,HRV,2022-08-14,21149.098
Croatia,HRV,2022-08-21,21209.098
Croatia,HRV,2022-08-28,21372.098
Croatia,HRV,2022-09-04,21452.297
Croatia,HRV,2022-09-11,21572.098
Croatia,HRV,2022-09-18,21619.098
Croatia,HRV,2022-09-25,21641.898
Croatia,HRV,2022-10-02,21808.098
Croatia,HRV,2022-10-09,21906.098
Croatia,HRV,2022-10-16,21965.498
Croatia,HRV,2022-10-23,22037.898
Croatia,HRV,2022-10-30,22108.098
Croatia,HRV,2022-11-06,22150.498
